_Id,_UserId,_Name,_Date,_Class,_TagBased
8223,3356,Student,2012-10-24T14:46:28.257,3,False
8224,3358,Autobiographer,2012-10-24T16:16:28.130,3,False
8225,3358,Supporter,2012-10-24T16:16:28.130,3,False
8226,3359,Autobiographer,2012-10-24T18:16:27.590,3,False
8227,1755,Nice Question,2012-10-25T00:07:28.647,3,False
8229,1326,Commentator,2012-10-25T04:57:56.620,3,False
8231,3351,Scholar,2012-10-25T09:52:58.100,3,False
8232,126,Popular Question,2012-10-25T09:57:58.047,3,False
8233,49,Custodian,2012-10-25T12:32:58.090,3,False
8234,1168,Nice Answer,2012-10-25T14:02:57.883,3,False
8235,1039,Nice Answer,2012-10-25T14:07:57.907,3,False
8236,1039,Enlightened,2012-10-25T14:07:57.907,2,False
8237,910,Teacher,2012-10-25T14:22:58.420,3,False
8239,62,Popular Question,2012-10-25T15:12:58.280,3,False
8240,3351,Teacher,2012-10-25T18:57:59.240,3,False
8241,3355,Teacher,2012-10-25T19:47:59.317,3,False
8242,925,Yearling,2012-10-25T21:52:59.123,2,False
8243,2015,Teacher,2012-10-26T01:22:59.030,3,False
8244,2015,Editor,2012-10-26T01:27:58.773,3,False
8245,1039,Custodian,2012-10-26T01:42:59.223,3,False
8246,503,Nice Question,2012-10-26T01:47:58.780,3,False
8247,2015,Supporter,2012-10-26T02:07:59.387,3,False
8248,3366,Teacher,2012-10-26T04:23:16.600,3,False
8250,3355,Supporter,2012-10-26T06:58:31.357,3,False
8251,150,Popular Question,2012-10-26T12:53:50.473,3,False
8252,2170,Editor,2012-10-26T13:08:50.410,3,False
8253,1970,Teacher,2012-10-26T14:53:50.557,3,False
8254,2162,Commentator,2012-10-26T14:58:50.317,3,False
8255,2162,Critic,2012-10-26T14:58:50.317,3,False
8256,3367,Autobiographer,2012-10-26T15:23:50.303,3,False
8257,3351,Supporter,2012-10-26T15:43:50.700,3,False
8258,1039,Outspoken,2012-10-26T16:06:48.393,2,False
8259,914,Custodian,2012-10-26T16:43:50.810,3,False
8260,3366,Editor,2012-10-26T18:03:50.750,3,False
8261,3368,Teacher,2012-10-26T18:28:51.047,3,False
8262,49,Custodian,2012-10-26T20:23:51.480,3,False
8263,2170,Supporter,2012-10-27T01:43:51.560,3,False
8264,1039,Nice Question,2012-10-27T01:48:51.350,3,False
8265,2170,Student,2012-10-27T02:33:51.777,3,False
8266,933,Yearling,2012-10-27T03:13:51.820,2,False
8267,3370,Supporter,2012-10-27T04:13:51.637,3,False
8268,2018,Supporter,2012-10-27T11:03:52.483,3,False
8269,2170,Commentator,2012-10-27T12:53:52.517,3,False
8272,2015,Commentator,2012-10-29T02:35:23.897,3,False
8273,1035,Student,2012-10-29T11:45:30.207,3,False
8274,3378,Teacher,2012-10-29T11:45:30.207,3,False
8275,3379,Teacher,2012-10-29T12:10:31.350,3,False
8276,1039,Enlightened,2012-10-29T20:56:49.113,2,False
8277,3382,Student,2012-10-29T22:52:08.817,3,False
8278,2170,Scholar,2012-10-30T01:06:45.290,3,False
8279,3381,Teacher,2012-10-30T04:52:15.707,3,False
8280,776,Editor,2012-10-30T14:08:51.673,3,False
8281,2226,Supporter,2012-10-30T15:48:57.140,3,False
8282,3386,Autobiographer,2012-10-30T16:34:03.380,3,False
8283,3386,Student,2012-10-30T16:34:03.380,3,False
8284,3386,Editor,2012-10-30T16:44:03.473,3,False
8285,60,Notable Question,2012-10-30T21:14:24.080,2,False
8286,75,Nice Answer,2012-10-31T02:44:24.377,3,False
8287,60,Popular Question,2012-10-31T03:29:24.590,3,False
8288,3387,Autobiographer,2012-10-31T11:59:45.577,3,False
8289,2170,Nice Answer,2012-10-31T16:40:13.263,3,False
8290,3386,Scholar,2012-10-31T21:50:49.527,3,False
8291,3386,Supporter,2012-10-31T22:05:52.193,3,False
8292,3386,Teacher,2012-10-31T22:05:52.193,3,False
8293,1855,Teacher,2012-10-31T22:15:52.427,3,False
8294,3392,Autobiographer,2012-10-31T23:15:54.563,3,False
8295,950,Yearling,2012-11-01T04:05:55.320,2,False
8296,1039,Nice Answer,2012-11-01T15:30:55.830,3,False
8298,1400,Nice Question,2012-11-01T20:00:56.230,3,False
8299,1039,Enlightened,2012-11-01T20:00:56.230,2,False
8300,1039,Nice Answer,2012-11-01T22:20:56.537,3,False
8302,3393,Editor,2012-11-02T09:26:29.890,3,False
8303,3393,Teacher,2012-11-02T13:31:44.280,3,False
8304,3396,Student,2012-11-02T14:01:44.157,3,False
8305,959,Yearling,2012-11-02T15:26:44.383,2,False
8306,207,Nice Answer,2012-11-02T19:51:44.523,3,False
8307,3398,Teacher,2012-11-02T20:31:44.847,3,False
8308,3393,Talkative,2012-11-02T20:48:55.197,3,False
8309,967,Yearling,2012-11-03T16:12:33.310,2,False
8310,3400,Autobiographer,2012-11-03T17:49:43.933,3,False
8311,30,Good Answer,2012-11-03T18:20:09.113,2,False
8312,3401,Autobiographer,2012-11-03T19:55:52.790,3,False
8313,3400,Student,2012-11-03T19:55:52.790,3,False
8314,3401,Supporter,2012-11-03T19:55:52.790,3,False
8315,3401,Student,2012-11-03T20:20:53.043,3,False
8316,3401,Scholar,2012-11-03T20:45:58.803,3,False
8317,279,Popular Question,2012-11-04T00:02:00.033,3,False
8318,1039,Popular Question,2012-11-04T02:53:21.223,3,False
8319,3404,Autobiographer,2012-11-04T19:25:27.500,3,False
8320,3404,Supporter,2012-11-04T19:35:31.190,3,False
8321,971,Yearling,2012-11-04T20:15:36.790,2,False
8322,1568,Nice Question,2012-11-05T12:37:43.357,3,False
8323,3400,Scholar,2012-11-05T12:52:49.107,3,False
8324,3400,Supporter,2012-11-05T12:52:49.107,3,False
8325,1003,Nice Answer,2012-11-05T14:13:02.040,3,False
8326,1003,Nice Answer,2012-11-05T14:13:02.040,3,False
8327,1003,Nice Answer,2012-11-05T14:18:02.117,3,False
8328,3408,Autobiographer,2012-11-05T14:38:02.323,3,False
8329,1003,Enlightened,2012-11-05T14:48:29.917,2,False
8330,1003,Enlightened,2012-11-05T14:48:29.917,2,False
8331,3408,Teacher,2012-11-05T14:53:30.303,3,False
8332,3408,Supporter,2012-11-05T15:08:30.407,3,False
8333,3408,Analytical,2012-11-05T15:13:59.623,3,False
8334,3409,Teacher,2012-11-05T17:20:30.087,3,False
8335,3410,Teacher,2012-11-05T17:35:29.877,3,False
8336,971,Nice Answer,2012-11-05T18:35:55.310,3,False
8337,971,Enlightened,2012-11-05T18:51:25.110,2,False
8338,3412,Student,2012-11-05T20:01:57.103,3,False
8339,3412,Editor,2012-11-05T20:22:01.103,3,False
8340,1003,Self-Learner,2012-11-05T20:22:01.103,3,False
8341,1039,Nice Answer,2012-11-05T20:42:01.017,3,False
8342,1039,Enlightened,2012-11-05T22:13:09.037,2,False
8343,971,Civic Duty,2012-11-06T01:35:21.993,2,False
8344,3410,Editor,2012-11-06T04:37:25.257,3,False
8345,3416,Autobiographer,2012-11-06T05:07:30.640,3,False
8346,1447,Student,2012-11-06T05:22:33.300,3,False
8347,1819,Autobiographer,2012-11-06T06:38:03.623,3,False
8348,3410,Supporter,2012-11-06T18:31:43.300,3,False
8350,1083,Citizen Patrol,2012-11-07T08:29:18.350,3,False
8351,3423,Teacher,2012-11-07T10:29:57.113,3,False
8352,635,Editor,2012-11-07T11:05:07.257,3,False
8353,155,Nice Question,2012-11-07T18:52:41.297,3,False
8354,3423,Necromancer,2012-11-07T21:03:02.183,2,False
8355,207,Nice Answer,2012-11-07T21:33:05.737,3,False
8356,207,Custodian,2012-11-07T22:08:10.170,3,False
8357,3331,Supporter,2012-11-07T23:08:17.980,3,False
8358,3410,Commentator,2012-11-07T23:13:21.797,3,False
8359,3426,Citizen Patrol,2012-11-07T23:58:21.633,3,False
8360,3426,Commentator,2012-11-07T23:58:21.633,3,False
8361,3426,Critic,2012-11-07T23:58:21.633,3,False
8362,3426,Editor,2012-11-07T23:58:21.633,3,False
8363,3426,Student,2012-11-07T23:58:21.633,3,False
8364,3426,Supporter,2012-11-07T23:58:21.633,3,False
8365,3426,Teacher,2012-11-07T23:58:21.633,3,False
8366,3426,Yearling,2012-11-08T00:08:21.840,2,False
8367,3426,Quorum,2012-11-08T00:50:12.270,3,False
8368,1039,Electorate,2012-11-08T02:18:22.177,1,False
8369,736,Autobiographer,2012-11-08T03:18:22.317,3,False
8370,635,Scholar,2012-11-08T05:03:22.770,3,False
8371,207,Enlightened,2012-11-08T05:08:22.607,2,False
8372,3331,Nice Answer,2012-11-08T08:18:23.120,3,False
8373,525,Supporter,2012-11-08T09:53:23.583,3,False
8374,1775,Autobiographer,2012-11-08T11:18:23.587,3,False
8375,3430,Student,2012-11-08T17:18:24.793,3,False
8376,3432,Autobiographer,2012-11-08T18:43:24.813,3,False
8377,1407,Student,2012-11-08T19:28:25.233,3,False
8378,3410,Student,2012-11-08T19:48:25.217,3,False
8379,5,Taxonomist,2012-11-09T04:58:37.877,2,False
8380,3434,Teacher,2012-11-09T15:10:01.200,3,False
8381,3434,Editor,2012-11-09T15:15:00.807,3,False
8382,3430,Scholar,2012-11-09T16:15:08.707,3,False
8383,207,Nice Question,2012-11-09T17:55:26.193,3,False
8384,1336,Popular Question,2012-11-09T18:15:26.697,3,False
8386,1407,Commentator,2012-11-09T18:55:35.383,3,False
8387,1407,Editor,2012-11-09T18:55:35.383,3,False
8388,1039,Strunk & White,2012-11-09T19:35:40.877,2,False
8389,1962,Commentator,2012-11-09T20:05:45.437,3,False
8391,30,Nice Answer,2012-11-10T02:56:43.583,3,False
8392,3436,Autobiographer,2012-11-10T06:47:15.263,3,False
8393,418,Editor,2012-11-10T15:23:46.517,3,False
8394,418,Excavator,2012-11-10T21:18:47.517,3,False
8395,84,Popular Question,2012-11-10T23:53:48.167,3,False
8396,491,Nice Answer,2012-11-11T06:39:16.183,3,False
8397,770,Nice Answer,2012-11-11T22:09:20.023,3,False
8398,770,Enlightened,2012-11-11T22:29:20.147,2,False
8399,68,Nice Answer,2012-11-11T23:44:21.187,3,False
8400,1606,Nice Answer,2012-11-12T00:29:28.940,3,False
8401,68,Enlightened,2012-11-12T00:49:29.220,2,False
8402,3439,Autobiographer,2012-11-12T01:34:54.977,3,False
8404,3410,Critic,2012-11-12T03:16:01.103,3,False
8405,2092,Teacher,2012-11-12T04:41:10.997,3,False
8406,1075,Necromancer,2012-11-12T07:31:58.477,2,False
8408,1168,Popular Question,2012-11-12T17:58:30.140,3,False
8409,84,Popular Question,2012-11-12T18:18:36.397,3,False
8410,1869,Commentator,2012-11-12T18:58:42.347,3,False
8411,3430,Supporter,2012-11-12T20:18:55.547,3,False
8412,2263,Nice Question,2012-11-12T22:39:20.113,3,False
8413,3443,Supporter,2012-11-12T22:39:20.113,3,False
8414,3381,Supporter,2012-11-13T06:15:40.123,3,False
8415,2263,Supporter,2012-11-13T08:30:56.577,3,False
8416,419,Popular Question,2012-11-13T13:46:42.387,3,False
8417,3447,Teacher,2012-11-13T17:37:14.810,3,False
8418,2263,Quorum,2012-11-13T17:50:27.337,3,False
8419,585,Popular Question,2012-11-13T18:07:18.903,3,False
8420,3449,Supporter,2012-11-13T20:47:45.303,3,False
8421,364,Nice Answer,2012-11-13T21:52:53.890,3,False
8423,3447,Supporter,2012-11-13T22:08:01.683,3,False
8424,3447,Analytical,2012-11-13T23:43:21.880,3,False
8425,3452,Autobiographer,2012-11-14T05:09:22.140,3,False
8426,3454,Autobiographer,2012-11-14T06:44:36.483,3,False
8427,3455,Editor,2012-11-14T08:49:54.497,3,False
8428,3456,Editor,2012-11-14T09:50:03.947,3,False
8429,3446,Editor,2012-11-14T11:25:15.480,3,False
8430,3456,Teacher,2012-11-14T11:45:19.877,3,False
8431,1407,Scholar,2012-11-14T15:35:26.163,3,False
8432,49,Nice Question,2012-11-14T16:50:26.093,3,False
8434,62,Popular Question,2012-11-14T18:30:26.430,3,False
8435,20,Nice Question,2012-11-14T19:35:26.360,3,False
8436,3455,Teacher,2012-11-14T19:35:26.360,3,False
8437,207,Custodian,2012-11-14T20:15:27.053,3,False
8438,85,Popular Question,2012-11-14T20:40:27.013,3,False
8439,1407,Self-Learner,2012-11-14T22:45:27.310,3,False
8440,20,Popular Question,2012-11-15T00:50:27.527,3,False
8441,1003,Custodian,2012-11-15T00:50:27.527,3,False
8442,2247,Student,2012-11-15T06:00:47.027,3,False
8443,5,Popular Question,2012-11-15T06:05:46.437,3,False
8444,693,Autobiographer,2012-11-15T08:15:46.577,3,False
8445,2263,Teacher,2012-11-15T08:50:47.007,3,False
8446,2263,Commentator,2012-11-15T09:00:46.797,3,False
8448,3462,Autobiographer,2012-11-15T11:35:46.977,3,False
8449,3461,Student,2012-11-15T14:10:48.687,3,False
8450,3447,Editor,2012-11-15T15:00:47.910,3,False
8451,3463,Supporter,2012-11-15T15:10:48.120,3,False
8454,3410,Quorum,2012-11-15T17:50:30.937,3,False
8459,3466,Autobiographer,2012-11-16T02:47:30.293,3,False
8460,1447,Supporter,2012-11-16T02:57:31.613,3,False
8461,3447,Autobiographer,2012-11-16T12:49:09.780,3,False
8463,3472,Autobiographer,2012-11-16T19:45:41.753,3,False
8464,3474,Editor,2012-11-17T13:03:41.923,3,False
8465,3474,Teacher,2012-11-17T14:38:53.817,3,False
8466,3469,Student,2012-11-17T14:53:57.663,3,False
8467,3476,Editor,2012-11-17T21:14:48.590,3,False
8468,859,Quorum,2012-11-18T00:51:13.203,3,False
8469,1003,Yearling,2012-11-18T05:01:41.463,2,False
8470,3447,Commentator,2012-11-18T15:38:21.503,3,False
8471,148,Good Question,2012-11-18T15:43:21.540,2,False
8472,30,Popular Question,2012-11-18T17:38:39.983,3,False
8473,418,Student,2012-11-18T20:47:04.867,3,False
8474,1407,Nice Question,2012-11-19T01:12:51.570,3,False
8475,30,Nice Answer,2012-11-19T01:47:56.980,3,False
8476,30,Enlightened,2012-11-19T01:57:58.140,2,False
8477,1039,Nice Answer,2012-11-19T04:28:18.060,3,False
8478,3482,Editor,2012-11-19T06:43:35.847,3,False
8479,3469,Supporter,2012-11-19T08:38:50.723,3,False
8480,3469,Scholar,2012-11-19T08:43:50.477,3,False
8481,3455,Supporter,2012-11-19T10:29:07.947,3,False
8482,1289,Popular Question,2012-11-19T11:24:16.533,3,False
8483,3447,Critic,2012-11-19T11:54:19.863,3,False
8484,1882,Supporter,2012-11-19T15:44:50.013,3,False
8486,3482,Teacher,2012-11-19T16:29:57.743,3,False
8487,3439,Editor,2012-11-19T16:44:57.600,3,False
8488,207,Nice Question,2012-11-19T18:30:03.600,3,False
8489,30,Nice Answer,2012-11-19T18:55:03.463,3,False
8490,256,Popular Question,2012-11-19T20:35:03.610,3,False
8491,3485,Supporter,2012-11-19T21:35:03.573,3,False
8492,3322,Critic,2012-11-19T21:40:03.377,3,False
8493,545,Fanatic,2012-11-20T01:25:13.200,1,False
8494,2263,Custodian,2012-11-20T11:05:26.393,3,False
8495,3485,Student,2012-11-20T12:20:26.590,3,False
8497,41,Popular Question,2012-11-20T15:05:26.640,3,False
8500,19,Taxonomist,2012-11-20T17:25:26.787,2,False
8501,3488,Teacher,2012-11-20T17:25:26.787,3,False
8502,169,Popular Question,2012-11-20T20:00:26.420,3,False
8503,3489,Student,2012-11-20T22:05:27.120,3,False
8504,3422,Supporter,2012-11-20T22:15:27.157,3,False
8505,1012,Yearling,2012-11-21T05:10:29.563,2,False
8506,3491,Student,2012-11-21T07:15:30.860,3,False
8507,914,Nice Answer,2012-11-21T07:40:29.890,3,False
8508,1283,Notable Question,2012-11-21T10:15:30.020,2,False
8509,3447,Citizen Patrol,2012-11-21T11:00:30.257,3,False
8510,3492,Autobiographer,2012-11-21T12:40:30.443,3,False
8511,3494,Autobiographer,2012-11-21T15:40:30.223,3,False
8512,3489,Teacher,2012-11-21T17:36:31.373,3,False
8513,3491,Scholar,2012-11-21T18:21:33.133,3,False
8514,3493,Teacher,2012-11-21T23:30:32.780,3,False
8515,49,Popular Question,2012-11-22T02:15:38.360,3,False
8516,1326,Nice Question,2012-11-22T02:30:41.737,3,False
8517,721,Necromancer,2012-11-22T12:38:03.853,2,False
8518,635,Student,2012-11-22T12:53:03.947,3,False
8519,30,Nice Question,2012-11-22T13:08:03.813,3,False
8520,3447,Suffrage,2012-11-22T13:38:04.320,3,False
8521,3498,Autobiographer,2012-11-22T13:48:04.053,3,False
8522,3355,Editor,2012-11-22T14:33:04.127,3,False
8523,3498,Custodian,2012-11-22T14:33:04.127,3,False
8524,3447,Student,2012-11-22T14:53:04.310,3,False
8525,3498,Student,2012-11-22T14:53:04.310,3,False
8526,3447,Vox Populi,2012-11-22T16:23:04.810,3,False
8528,3498,Scholar,2012-11-22T18:53:04.977,3,False
8529,721,biblical-basis,2012-11-23T03:00:35.133,3,True
8530,1319,Supporter,2012-11-23T03:13:24.317,3,False
8531,3501,Autobiographer,2012-11-23T09:58:40.807,3,False
8532,3447,Scholar,2012-11-23T10:53:41.307,3,False
8533,1919,Nice Answer,2012-11-23T15:13:41.637,3,False
8534,3502,Autobiographer,2012-11-23T17:48:42.110,3,False
8535,2024,Fanatic,2012-11-24T08:29:02.950,1,False
8536,162,Necromancer,2012-11-24T14:44:06.497,2,False
8537,3503,Teacher,2012-11-24T20:19:07.507,3,False
8538,3506,Autobiographer,2012-11-24T23:29:14.117,3,False
8539,3506,Supporter,2012-11-24T23:29:14.117,3,False
8540,326,Nice Question,2012-11-24T23:34:14.153,3,False
8541,3507,Autobiographer,2012-11-25T01:54:14.497,3,False
8542,3482,Commentator,2012-11-25T07:49:15.447,3,False
8544,3447,Custodian,2012-11-25T17:14:31.853,3,False
8545,3447,Custodian,2012-11-25T17:14:31.853,3,False
8546,3447,Tag Editor,2012-11-25T18:39:31.957,3,False
8547,62,Popular Question,2012-11-26T03:49:42.810,3,False
8548,3511,Teacher,2012-11-26T13:19:44.390,3,False
8549,545,Nice Question,2012-11-26T13:24:44.063,3,False
8550,1039,Nice Answer,2012-11-26T15:59:44.543,3,False
8551,3512,Autobiographer,2012-11-26T16:04:44.560,3,False
8552,3512,Supporter,2012-11-26T16:04:44.560,3,False
8553,1039,Popular Question,2012-11-26T18:34:45.093,3,False
8554,30,Nice Answer,2012-11-26T20:14:45.127,3,False
8555,62,Nice Question,2012-11-26T21:30:23.087,3,False
8556,62,Nice Answer,2012-11-26T23:00:49.393,3,False
8557,25,Notable Question,2012-11-27T00:46:05.443,2,False
8558,1083,Student,2012-11-27T09:01:44.443,3,False
8559,1303,Autobiographer,2012-11-27T10:31:44.297,3,False
8560,3482,Supporter,2012-11-27T13:36:44.963,3,False
8561,207,Strunk & White,2012-11-27T14:21:45.123,2,False
8562,58,Proofreader,2012-11-27T15:06:45.493,3,False
8563,971,Notable Question,2012-11-27T15:26:45.170,2,False
8564,207,Nice Answer,2012-11-27T16:16:45.190,3,False
8565,3516,Teacher,2012-11-27T16:26:45.387,3,False
8566,721,Good Answer,2012-11-27T16:51:45.223,2,False
8567,162,Nice Answer,2012-11-27T17:36:45.353,3,False
8568,162,Enlightened,2012-11-27T17:41:45.530,2,False
8569,30,Nice Question,2012-11-27T17:46:45.360,3,False
8570,3447,Necromancer,2012-11-27T20:41:46.027,2,False
8571,58,Nice Question,2012-11-27T21:21:45.903,3,False
8572,69,Popular Question,2012-11-27T22:31:46.263,3,False
8573,1037,Convention,2012-11-28T08:51:25.753,2,False
8574,3524,Autobiographer,2012-11-28T09:08:53.120,3,False
8575,3447,Custodian,2012-11-28T11:14:16.233,3,False
8576,3525,Autobiographer,2012-11-28T13:54:40.360,3,False
8577,3525,Supporter,2012-11-28T13:54:40.360,3,False
8578,3525,Editor,2012-11-28T14:19:46.553,3,False
8579,3525,Excavator,2012-11-28T14:54:46.910,3,False
8580,1431,Popular Question,2012-11-28T15:44:54.030,3,False
8581,3526,Autobiographer,2012-11-28T17:30:08.843,3,False
8582,3526,Teacher,2012-11-28T18:20:13.180,3,False
8583,65,Custodian,2012-11-28T18:20:13.180,3,False
8584,3526,Supporter,2012-11-28T18:30:13.077,3,False
8585,1036,Yearling,2012-11-28T18:35:13.223,2,False
8586,4,Excavator,2012-11-28T22:40:13.627,3,False
8587,234,Popular Question,2012-11-28T22:45:13.723,3,False
8588,1155,Popular Question,2012-11-29T08:15:28.517,3,False
8589,1083,Scholar,2012-11-29T10:25:28.827,3,False
8590,770,Custodian,2012-11-29T16:05:29.973,3,False
8591,3528,Autobiographer,2012-11-29T19:45:30.163,3,False
8592,1039,Yearling,2012-11-29T20:50:30.650,2,False
8593,3527,Editor,2012-11-29T23:35:41.710,3,False
8594,1040,Yearling,2012-11-30T02:05:42.290,2,False
8595,635,Critic,2012-11-30T05:15:42.393,3,False
8596,30,Popular Question,2012-11-30T15:10:44.090,3,False
8597,3533,Teacher,2012-11-30T21:50:45.217,3,False
8598,3534,Editor,2012-11-30T23:35:45.283,3,False
8599,207,Popular Question,2012-12-01T11:20:57.237,3,False
8600,3535,Teacher,2012-12-01T12:10:57.877,3,False
8601,3534,Teacher,2012-12-01T12:20:57.587,3,False
8602,1045,Yearling,2012-12-01T19:50:58.590,2,False
8603,3538,Autobiographer,2012-12-02T02:25:59.410,3,False
8604,1743,Nice Question,2012-12-02T02:35:59.467,3,False
8605,3538,Supporter,2012-12-02T02:35:59.467,3,False
8606,130,Popular Question,2012-12-02T09:51:10.393,3,False
8607,721,Nice Answer,2012-12-02T14:46:10.937,3,False
8608,3539,Student,2012-12-02T16:01:11.523,3,False
8609,721,Enlightened,2012-12-02T16:06:11.433,2,False
8610,3541,Teacher,2012-12-02T18:26:11.730,3,False
8611,3542,Teacher,2012-12-02T20:46:12.160,3,False
8612,50,Nice Answer,2012-12-02T21:26:11.947,3,False
8613,3544,Autobiographer,2012-12-02T21:51:12.093,3,False
8615,3331,Commentator,2012-12-03T02:11:12.793,3,False
8616,2180,Scholar,2012-12-03T03:21:13.053,3,False
8617,62,Fanatic,2012-12-03T06:41:25.953,1,False
8618,3546,Autobiographer,2012-12-03T16:11:33.820,3,False
8619,3547,Autobiographer,2012-12-03T16:16:33.590,3,False
8620,1620,Custodian,2012-12-03T16:21:34.200,3,False
8622,770,Citizen Patrol,2012-12-03T17:06:33.703,3,False
8623,1729,Editor,2012-12-03T22:56:34.660,3,False
8624,1970,Autobiographer,2012-12-04T00:11:34.993,3,False
8625,1970,Student,2012-12-04T00:21:34.973,3,False
8626,3447,Quorum,2012-12-04T00:53:12.097,3,False
8627,933,Notable Question,2012-12-04T01:56:35.267,2,False
8628,3549,Teacher,2012-12-04T06:36:36.117,3,False
8629,207,Popular Question,2012-12-04T06:56:35.990,3,False
8630,3551,Student,2012-12-04T10:51:42.060,3,False
8632,234,Popular Question,2012-12-04T12:01:47.673,3,False
8633,1057,Yearling,2012-12-04T17:41:48.663,2,False
8634,3551,Supporter,2012-12-04T23:41:49.713,3,False
8636,181,Teacher,2012-12-05T07:31:51.427,3,False
8637,2180,Student,2012-12-05T15:37:05.047,3,False
8638,3410,Excavator,2012-12-05T16:02:04.833,3,False
8639,4,Good Question,2012-12-05T17:37:10.567,2,False
8640,20,Popular Question,2012-12-05T18:07:10.840,3,False
8641,49,Nice Question,2012-12-05T18:12:10.717,3,False
8642,3555,Teacher,2012-12-05T18:12:10.717,3,False
8643,76,Nice Question,2012-12-05T18:32:10.687,3,False
8644,20,Nice Question,2012-12-05T20:07:10.933,3,False
8645,234,Nice Question,2012-12-05T21:27:11.183,3,False
8646,3559,Student,2012-12-06T00:32:11.993,3,False
8647,3559,Editor,2012-12-06T01:02:11.763,3,False
8648,3560,Student,2012-12-06T01:07:11.897,3,False
8649,3560,Editor,2012-12-06T01:17:11.810,3,False
8650,1379,Critic,2012-12-06T01:47:11.913,3,False
8651,155,Nice Answer,2012-12-06T01:52:11.823,3,False
8652,1379,Citizen Patrol,2012-12-06T01:57:11.890,3,False
8653,3561,Student,2012-12-06T03:32:12.487,3,False
8654,3507,Teacher,2012-12-06T03:52:12.487,3,False
8655,2025,Teacher,2012-12-06T05:02:12.787,3,False
8656,3562,Editor,2012-12-06T05:47:12.613,3,False
8657,3563,Teacher,2012-12-06T07:22:12.897,3,False
8659,3559,Supporter,2012-12-06T08:17:12.933,3,False
8660,3559,Scholar,2012-12-06T10:07:13.240,3,False
8661,3559,Commentator,2012-12-06T10:52:13.223,3,False
8662,3565,Teacher,2012-12-06T11:17:13.670,3,False
8663,560,Nice Question,2012-12-06T13:07:13.537,3,False
8664,4,Nice Question,2012-12-06T14:27:13.830,3,False
8665,3566,Teacher,2012-12-06T16:22:21.553,3,False
8666,207,Custodian,2012-12-06T16:22:21.553,3,False
8667,3567,Editor,2012-12-06T17:02:25.997,3,False
8668,770,Organizer,2012-12-06T17:12:29.060,3,False
8669,3567,Teacher,2012-12-06T17:17:29.180,3,False
8670,113,Taxonomist,2012-12-06T18:02:32.467,2,False
8671,770,Student,2012-12-06T18:27:36.623,3,False
8672,3568,Teacher,2012-12-06T19:12:47.977,3,False
8673,68,Nice Answer,2012-12-06T19:52:52.143,3,False
8674,207,Nice Question,2012-12-06T19:52:52.143,3,False
8675,770,Scholar,2012-12-06T20:02:52.480,3,False
8676,3567,Supporter,2012-12-06T22:13:16.123,3,False
8677,1304,Good Answer,2012-12-06T22:53:20.807,2,False
8680,3571,Supporter,2012-12-07T08:33:39.687,3,False
8681,3331,Editor,2012-12-07T13:48:40.347,3,False
8682,3573,Supporter,2012-12-07T14:03:40.593,3,False
8683,194,Nice Question,2012-12-07T14:18:40.323,3,False
8684,2025,Supporter,2012-12-07T14:38:41.513,3,False
8685,2025,Student,2012-12-07T15:18:40.687,3,False
8686,5,Popular Question,2012-12-07T16:58:41.003,3,False
8687,58,Popular Question,2012-12-07T18:38:41.283,3,False
8688,68,Nice Answer,2012-12-07T18:48:41.030,3,False
8689,3447,Civic Duty,2012-12-07T19:28:41.243,2,False
8690,1447,Scholar,2012-12-07T22:33:42.307,3,False
8691,872,Popular Question,2012-12-07T23:18:42.530,3,False
8692,3575,Autobiographer,2012-12-07T23:33:42.320,3,False
8693,2025,Scholar,2012-12-08T01:08:53.697,3,False
8694,95,Popular Question,2012-12-08T02:24:07.730,3,False
8695,3576,Autobiographer,2012-12-08T03:49:14.597,3,False
8696,3576,Supporter,2012-12-08T03:49:14.597,3,False
8697,3577,Editor,2012-12-08T05:29:14.987,3,False
8698,3560,Scholar,2012-12-08T10:14:15.937,3,False
8699,3578,Student,2012-12-08T19:14:17.417,3,False
8700,2025,Editor,2012-12-08T19:59:17.300,3,False
8701,226,Popular Question,2012-12-08T23:44:17.967,3,False
8702,2104,Commentator,2012-12-09T02:24:18.257,3,False
8703,3577,Teacher,2012-12-09T02:44:18.523,3,False
8705,15,Notable Question,2012-12-09T03:54:18.767,2,False
8706,1379,Editor,2012-12-09T04:54:26.797,3,False
8709,3447,Custodian,2012-12-09T18:19:55.867,3,False
8711,3582,Teacher,2012-12-10T07:14:57.960,3,False
8712,30,Custodian,2012-12-10T09:34:58.400,3,False
8713,1039,Nice Answer,2012-12-10T14:55:24.913,3,False
8714,1090,Scholar,2012-12-10T17:55:25.610,3,False
8715,971,Nice Question,2012-12-10T18:00:25.380,3,False
8716,1039,Enlightened,2012-12-10T18:15:25.490,2,False
8717,3586,Autobiographer,2012-12-10T19:25:25.693,3,False
8718,1960,Student,2012-12-10T20:35:25.910,3,False
8719,3355,Student,2012-12-10T21:15:25.973,3,False
8720,3401,Critic,2012-12-10T21:25:26.000,3,False
8721,3401,Suffrage,2012-12-10T21:35:26.173,3,False
8722,3401,Vox Populi,2012-12-10T21:40:26.380,3,False
8723,3331,Enthusiast,2012-12-11T00:15:26.437,2,False
8724,1632,Commentator,2012-12-11T03:50:38.803,3,False
8725,1632,Editor,2012-12-11T03:55:38.450,3,False
